ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.69,0.84,0.06,0.87,0.11,0.76,0.16,0.68,0.16,0.62,0.11,0.95,0.04,0.92,0.05,0.87,0.04,0.86,0.05
0.69,0.84,0.07,0.86,0.12,0.76,0.16,0.68,0.16,0.61,0.12,0.95,0.04,0.93,0.05,0.87,0.04,0.87,0.05
0.69,0.83,0.07,0.84,0.13,0.75,0.17,0.67,0.17,0.55,0.13,0.94,0.04,0.96,0.03,0.87,0.04,0.92,0.03
0.69,0.86,0.06,0.87,0.11,0.71,0.17,0.7,0.17,0.51,0.11,0.94,0.04,0.97,0.02,0.87,0.04,0.93,0.02
0.69,0.88,0.05,0.91,0.08,0.67,0.19,0.7,0.19,0.55,0.08,0.95,0.04,0.93,0.05,0.89,0.04,0.84,0.05
0.69,0.86,0.06,0.87,0.11,0.72,0.17,0.71,0.17,0.51,0.11,0.93,0.05,0.97,0.02,0.86,0.05,0.94,0.02
0.69,0.88,0.05,0.91,0.08,0.71,0.16,0.74,0.16,0.56,0.08,0.93,0.05,0.95,0.04,0.86,0.05,0.88,0.04
0.68,0.88,0.05,0.91,0.08,0.72,0.15,0.74,0.15,0.62,0.08,0.93,0.05,0.92,0.06,0.86,0.05,0.83,0.06
0.69,0.87,0.06,0.89,0.09,0.72,0.16,0.71,0.16,0.6,0.09,0.94,0.04,0.93,0.05,0.87,0.04,0.85,0.05
0.68,0.86,0.06,0.88,0.1,0.75,0.16,0.71,0.16,0.62,0.1,0.94,0.05,0.92,0.05,0.86,0.05,0.85,0.05
0.68,0.86,0.06,0.89,0.09,0.77,0.14,0.72,0.14,0.66,0.09,0.94,0.05,0.91,0.06,0.86,0.05,0.83,0.06
0.69,0.87,0.06,0.89,0.1,0.72,0.16,0.72,0.16,0.55,0.1,0.93,0.05,0.95,0.03,0.86,0.05,0.89,0.03
0.69,0.87,0.06,0.88,0.1,0.74,0.15,0.72,0.15,0.57,0.1,0.93,0.05,0.95,0.04,0.85,0.05,0.89,0.04
0.69,0.86,0.06,0.88,0.11,0.76,0.15,0.73,0.15,0.59,0.11,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.68,0.85,0.07,0.86,0.12,0.72,0.18,0.68,0.18,0.56,0.12,0.94,0.04,0.94,0.04,0.87,0.04,0.88,0.04
0.68,0.86,0.06,0.88,0.11,0.68,0.18,0.7,0.18,0.51,0.11,0.94,0.04,0.96,0.03,0.87,0.04,0.9,0.03
0.68,0.84,0.07,0.86,0.13,0.62,0.22,0.64,0.22,0.48,0.13,0.96,0.03,0.95,0.04,0.91,0.03,0.89,0.04
