ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.96,0.02,0.95,0.04,0.98,0.01,0.97,0.01,0.82,0.04,0.9,0.07,0.99,0.01,0.8,0.07,0.98,0.01
0.68,0.96,0.02,0.94,0.05,0.99,0.01,0.98,0.01,0.8,0.05,0.9,0.07,1.0,0.0,0.8,0.07,0.99,0.0
0.68,0.98,0.01,0.97,0.02,0.95,0.03,0.92,0.03,0.91,0.02,0.9,0.08,0.97,0.02,0.78,0.08,0.94,0.02
0.68,0.98,0.01,0.98,0.02,0.96,0.02,0.94,0.02,0.94,0.02,0.9,0.07,0.96,0.03,0.8,0.07,0.91,0.03
0.68,0.97,0.01,0.94,0.05,0.94,0.04,0.9,0.04,0.84,0.05,0.92,0.06,0.89,0.08,0.82,0.06,0.79,0.08
0.68,0.95,0.02,0.92,0.06,0.88,0.08,0.8,0.08,0.81,0.06,0.89,0.08,0.89,0.07,0.76,0.08,0.8,0.07
0.68,0.93,0.03,0.9,0.08,0.87,0.09,0.76,0.09,0.77,0.08,0.89,0.08,0.88,0.08,0.75,0.08,0.78,0.08
0.68,0.97,0.01,0.96,0.03,0.9,0.07,0.84,0.07,0.9,0.03,0.89,0.08,0.92,0.05,0.77,0.08,0.85,0.05
0.68,0.98,0.01,0.99,0.0,0.97,0.02,0.95,0.02,0.98,0.0,0.91,0.06,0.94,0.04,0.82,0.06,0.88,0.04
0.67,0.94,0.02,0.95,0.04,0.93,0.04,0.92,0.04,0.86,0.04,0.94,0.04,0.95,0.04,0.87,0.04,0.9,0.04
