ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.8,0.09,0.81,0.16,0.7,0.2,0.63,0.2,0.5,0.16,0.91,0.07,0.92,0.05,0.8,0.07,0.86,0.05
0.68,0.8,0.08,0.81,0.16,0.71,0.19,0.64,0.19,0.5,0.16,0.9,0.07,0.93,0.05,0.79,0.07,0.88,0.05
0.68,0.79,0.09,0.79,0.18,0.69,0.21,0.62,0.21,0.46,0.18,0.91,0.07,0.95,0.03,0.8,0.07,0.91,0.03
0.68,0.78,0.09,0.78,0.19,0.67,0.22,0.6,0.22,0.43,0.19,0.92,0.06,0.96,0.03,0.82,0.06,0.91,0.03
0.68,0.78,0.1,0.78,0.19,0.66,0.23,0.59,0.23,0.43,0.19,0.92,0.06,0.95,0.03,0.82,0.06,0.91,0.03
0.68,0.78,0.09,0.79,0.18,0.66,0.23,0.59,0.23,0.43,0.18,0.92,0.06,0.96,0.03,0.82,0.06,0.91,0.03
0.68,0.77,0.1,0.78,0.19,0.63,0.25,0.57,0.25,0.42,0.19,0.92,0.05,0.95,0.03,0.84,0.05,0.9,0.03
0.68,0.78,0.1,0.78,0.19,0.63,0.24,0.58,0.24,0.41,0.19,0.92,0.06,0.96,0.03,0.83,0.06,0.92,0.03
0.68,0.78,0.1,0.79,0.18,0.61,0.26,0.57,0.26,0.41,0.18,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.68,0.78,0.1,0.79,0.19,0.6,0.26,0.57,0.26,0.38,0.19,0.93,0.05,0.96,0.03,0.85,0.05,0.92,0.03
0.68,0.79,0.09,0.78,0.19,0.61,0.25,0.6,0.25,0.34,0.19,0.91,0.06,1.0,0.0,0.82,0.06,0.99,0.0
0.68,0.79,0.09,0.78,0.2,0.61,0.24,0.62,0.24,0.32,0.2,0.9,0.07,0.97,0.02,0.8,0.07,0.94,0.02
0.68,0.79,0.09,0.78,0.2,0.6,0.24,0.61,0.24,0.31,0.2,0.9,0.07,0.97,0.02,0.81,0.07,0.94,0.02
0.68,0.8,0.09,0.79,0.19,0.63,0.23,0.62,0.23,0.34,0.19,0.9,0.07,0.99,0.01,0.8,0.07,0.98,0.01
0.68,0.79,0.09,0.8,0.18,0.61,0.25,0.59,0.25,0.39,0.18,0.92,0.06,0.97,0.02,0.83,0.06,0.93,0.02
0.69,0.78,0.1,0.79,0.19,0.62,0.25,0.57,0.25,0.39,0.19,0.93,0.05,0.97,0.02,0.84,0.05,0.93,0.02
0.69,0.78,0.1,0.79,0.18,0.63,0.25,0.57,0.25,0.43,0.18,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.69,0.78,0.09,0.8,0.18,0.65,0.24,0.58,0.24,0.45,0.18,0.93,0.05,0.94,0.04,0.84,0.05,0.88,0.04
0.69,0.78,0.1,0.79,0.18,0.64,0.24,0.57,0.24,0.44,0.18,0.93,0.05,0.94,0.04,0.84,0.05,0.88,0.04
0.69,0.78,0.09,0.8,0.18,0.65,0.23,0.59,0.23,0.44,0.18,0.92,0.06,0.95,0.04,0.83,0.06,0.89,0.04
0.68,0.78,0.09,0.79,0.18,0.63,0.25,0.58,0.25,0.42,0.18,0.93,0.05,0.95,0.04,0.84,0.05,0.89,0.04
0.68,0.78,0.1,0.8,0.18,0.6,0.26,0.57,0.26,0.42,0.18,0.93,0.05,0.93,0.05,0.86,0.05,0.87,0.05
0.68,0.79,0.09,0.8,0.18,0.61,0.25,0.58,0.25,0.4,0.18,0.93,0.05,0.95,0.03,0.84,0.05,0.91,0.03
0.69,0.79,0.09,0.81,0.17,0.61,0.25,0.59,0.25,0.41,0.17,0.92,0.05,0.95,0.04,0.84,0.05,0.89,0.04
0.69,0.8,0.09,0.81,0.17,0.62,0.24,0.6,0.24,0.42,0.17,0.92,0.06,0.94,0.04,0.84,0.06,0.89,0.04
0.69,0.81,0.08,0.82,0.16,0.66,0.22,0.63,0.22,0.45,0.16,0.91,0.06,0.95,0.04,0.81,0.06,0.89,0.04
0.69,0.81,0.08,0.83,0.15,0.67,0.21,0.64,0.21,0.47,0.15,0.91,0.06,0.94,0.04,0.81,0.06,0.87,0.04
0.69,0.81,0.08,0.83,0.15,0.66,0.22,0.62,0.22,0.47,0.15,0.92,0.06,0.93,0.05,0.82,0.06,0.86,0.05
