ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.64,0.84,0.08,0.83,0.16,0.49,0.26,0.66,0.26,0.31,0.16,0.9,0.07,0.99,0.01,0.83,0.07,0.97,0.01
0.64,0.84,0.07,0.83,0.16,0.52,0.24,0.68,0.24,0.31,0.16,0.89,0.07,1.0,0.0,0.82,0.07,0.99,0.0
0.65,0.84,0.07,0.83,0.16,0.57,0.22,0.69,0.22,0.34,0.16,0.88,0.08,1.0,0.0,0.8,0.08,0.99,0.0
0.66,0.82,0.08,0.82,0.16,0.68,0.19,0.68,0.19,0.47,0.16,0.89,0.07,0.95,0.04,0.8,0.07,0.9,0.04
0.66,0.85,0.06,0.87,0.09,0.84,0.11,0.76,0.11,0.73,0.09,0.88,0.08,0.86,0.09,0.77,0.08,0.79,0.09
0.65,0.91,0.03,0.94,0.04,0.95,0.03,0.91,0.03,0.88,0.04,0.86,0.1,0.84,0.11,0.71,0.1,0.76,0.11
0.65,0.97,0.01,0.96,0.03,1.0,0.0,1.0,0.0,0.92,0.03,0.86,0.1,0.79,0.14,0.72,0.1,0.69,0.14
0.64,0.95,0.02,0.89,0.08,0.88,0.08,0.83,0.08,0.77,0.08,0.83,0.13,0.78,0.15,0.67,0.13,0.67,0.15
0.64,0.95,0.02,0.88,0.09,0.87,0.08,0.82,0.08,0.74,0.09,0.83,0.13,0.77,0.16,0.67,0.13,0.66,0.16
0.65,0.99,0.0,0.94,0.05,0.92,0.05,0.88,0.05,0.85,0.05,0.83,0.13,0.8,0.14,0.68,0.13,0.69,0.14
0.66,0.97,0.01,0.98,0.01,0.99,0.01,0.98,0.01,0.95,0.01,0.85,0.11,0.81,0.13,0.7,0.11,0.7,0.13
0.67,0.95,0.02,1.0,0.0,0.98,0.01,0.97,0.01,1.0,0.0,0.86,0.1,0.82,0.13,0.72,0.1,0.71,0.13
0.67,0.96,0.02,0.99,0.01,0.99,0.01,0.98,0.01,0.97,0.01,0.86,0.1,0.82,0.13,0.71,0.1,0.7,0.13
0.67,0.99,0.0,0.96,0.03,0.94,0.04,0.91,0.04,0.9,0.03,0.84,0.12,0.82,0.13,0.67,0.12,0.7,0.13
0.67,0.99,0.0,0.97,0.02,0.92,0.05,0.9,0.05,0.9,0.02,0.83,0.13,0.84,0.12,0.67,0.13,0.7,0.12
0.66,1.0,0.0,0.97,0.03,0.91,0.05,0.91,0.05,0.87,0.03,0.82,0.13,0.83,0.12,0.68,0.13,0.68,0.12
0.67,0.98,0.01,0.98,0.02,0.95,0.03,0.95,0.03,0.9,0.02,0.83,0.12,0.83,0.12,0.69,0.12,0.68,0.12
0.66,0.97,0.01,0.99,0.01,0.99,0.0,0.99,0.0,0.97,0.01,0.84,0.12,0.84,0.12,0.71,0.12,0.7,0.12
0.66,0.97,0.01,0.99,0.0,0.99,0.0,0.99,0.0,0.98,0.0,0.84,0.11,0.83,0.12,0.71,0.11,0.7,0.12
0.66,0.97,0.01,0.99,0.0,1.0,0.0,1.0,0.0,0.98,0.0,0.84,0.11,0.83,0.12,0.71,0.11,0.7,0.12
0.66,0.94,0.02,0.97,0.02,0.96,0.02,0.96,0.02,0.92,0.02,0.85,0.11,0.85,0.11,0.71,0.11,0.74,0.11
0.66,0.95,0.02,0.99,0.01,0.99,0.0,0.99,0.0,0.97,0.01,0.84,0.12,0.84,0.11,0.69,0.12,0.74,0.11
0.66,0.95,0.02,0.99,0.01,0.98,0.01,0.97,0.01,0.98,0.01,0.86,0.11,0.82,0.12,0.71,0.11,0.72,0.12
0.66,0.93,0.03,0.97,0.02,0.93,0.04,0.91,0.04,0.91,0.02,0.86,0.1,0.83,0.11,0.73,0.1,0.73,0.11
0.66,0.93,0.03,0.98,0.02,0.89,0.06,0.87,0.06,0.94,0.02,0.87,0.09,0.81,0.13,0.76,0.09,0.7,0.13
0.66,0.9,0.04,0.95,0.04,0.85,0.09,0.82,0.09,0.87,0.04,0.89,0.08,0.82,0.13,0.78,0.08,0.71,0.13
0.66,0.92,0.03,0.96,0.03,0.88,0.07,0.86,0.07,0.9,0.03,0.88,0.09,0.83,0.12,0.76,0.09,0.71,0.12
0.66,0.93,0.03,0.97,0.02,0.9,0.06,0.88,0.06,0.92,0.02,0.87,0.09,0.82,0.12,0.75,0.09,0.71,0.12
0.66,0.91,0.04,0.96,0.03,0.83,0.1,0.82,0.1,0.88,0.03,0.89,0.08,0.81,0.13,0.79,0.08,0.7,0.13
0.66,0.9,0.04,0.95,0.04,0.79,0.12,0.78,0.12,0.85,0.04,0.9,0.07,0.8,0.14,0.81,0.07,0.68,0.14
0.66,0.91,0.03,0.96,0.03,0.87,0.08,0.85,0.08,0.89,0.03,0.88,0.09,0.82,0.12,0.77,0.09,0.71,0.12
0.66,0.89,0.04,0.92,0.06,0.84,0.09,0.81,0.09,0.79,0.06,0.88,0.09,0.85,0.1,0.77,0.09,0.75,0.1
0.66,0.87,0.05,0.9,0.08,0.77,0.13,0.75,0.13,0.72,0.08,0.89,0.07,0.85,0.1,0.8,0.07,0.75,0.1
0.66,0.85,0.06,0.88,0.1,0.79,0.13,0.74,0.13,0.7,0.1,0.89,0.08,0.86,0.09,0.79,0.08,0.78,0.09
0.66,0.84,0.06,0.87,0.1,0.75,0.16,0.7,0.16,0.67,0.1,0.91,0.07,0.86,0.1,0.82,0.07,0.77,0.1
0.67,0.86,0.06,0.88,0.1,0.76,0.14,0.74,0.14,0.62,0.1,0.89,0.08,0.9,0.07,0.79,0.08,0.81,0.07
0.67,0.86,0.06,0.88,0.1,0.75,0.15,0.74,0.15,0.62,0.1,0.89,0.08,0.89,0.07,0.8,0.08,0.8,0.07
0.66,0.87,0.05,0.9,0.08,0.7,0.16,0.74,0.16,0.64,0.08,0.9,0.07,0.87,0.09,0.81,0.07,0.75,0.09
