ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.92,0.03,0.97,0.03,0.84,0.09,0.84,0.09,0.87,0.03,0.88,0.08,0.84,0.12,0.78,0.08,0.68,0.12
0.67,0.98,0.01,0.92,0.06,0.92,0.04,0.92,0.04,0.73,0.06,0.89,0.08,0.74,0.2,0.79,0.08,0.54,0.2
0.67,0.96,0.01,0.95,0.04,0.91,0.05,0.9,0.05,0.81,0.04,0.89,0.08,0.76,0.18,0.79,0.08,0.58,0.18
0.67,0.99,0.0,0.91,0.07,0.95,0.03,0.94,0.03,0.72,0.07,0.89,0.08,0.74,0.2,0.78,0.08,0.55,0.2
0.68,0.97,0.01,0.92,0.06,0.92,0.04,0.91,0.04,0.75,0.06,0.9,0.07,0.74,0.19,0.79,0.07,0.55,0.19
0.68,0.92,0.03,0.99,0.01,0.83,0.1,0.8,0.1,0.96,0.01,0.91,0.06,0.78,0.16,0.82,0.06,0.6,0.16
0.68,0.92,0.03,0.99,0.01,0.83,0.1,0.82,0.1,0.96,0.01,0.9,0.07,0.81,0.15,0.8,0.07,0.64,0.15
0.68,0.88,0.05,0.93,0.05,0.78,0.13,0.74,0.13,0.79,0.05,0.91,0.06,0.84,0.12,0.82,0.06,0.7,0.12
0.68,0.87,0.05,0.93,0.06,0.76,0.15,0.72,0.15,0.77,0.06,0.92,0.06,0.84,0.12,0.84,0.06,0.7,0.12
0.68,0.89,0.05,0.94,0.05,0.77,0.13,0.76,0.13,0.76,0.05,0.9,0.07,0.85,0.11,0.81,0.07,0.71,0.11
0.68,0.86,0.06,0.9,0.08,0.74,0.16,0.72,0.16,0.66,0.08,0.91,0.06,0.88,0.09,0.82,0.06,0.76,0.09
0.67,0.93,0.03,1.0,0.0,0.83,0.09,0.85,0.09,0.98,0.0,0.89,0.08,0.81,0.14,0.79,0.08,0.62,0.14
