ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.85,0.07,0.84,0.14,0.73,0.16,0.72,0.16,0.46,0.14,0.9,0.07,1.0,0.0,0.81,0.07,0.99,0.0
0.68,0.84,0.07,0.82,0.16,0.73,0.16,0.71,0.16,0.44,0.16,0.9,0.07,0.98,0.01,0.81,0.07,0.96,0.01
0.67,0.83,0.07,0.82,0.15,0.67,0.2,0.67,0.2,0.43,0.15,0.92,0.06,1.0,0.0,0.85,0.06,0.99,0.0
0.68,0.82,0.08,0.82,0.16,0.67,0.2,0.67,0.2,0.4,0.16,0.92,0.06,0.98,0.01,0.84,0.06,0.96,0.01
0.68,0.82,0.08,0.82,0.16,0.66,0.2,0.66,0.2,0.42,0.16,0.93,0.05,1.0,0.0,0.85,0.05,0.99,0.0
0.67,0.81,0.08,0.81,0.17,0.65,0.22,0.64,0.22,0.4,0.17,0.93,0.05,0.99,0.01,0.86,0.05,0.98,0.01
0.68,0.83,0.07,0.83,0.15,0.69,0.18,0.68,0.18,0.45,0.15,0.92,0.06,0.99,0.01,0.84,0.06,0.98,0.01
0.67,0.85,0.07,0.85,0.13,0.72,0.17,0.72,0.17,0.47,0.13,0.91,0.06,0.99,0.01,0.82,0.06,0.97,0.01
0.68,0.86,0.06,0.86,0.12,0.74,0.15,0.74,0.15,0.5,0.12,0.91,0.07,0.98,0.01,0.82,0.07,0.96,0.01
0.67,0.88,0.05,0.88,0.11,0.78,0.12,0.79,0.12,0.55,0.11,0.89,0.08,0.97,0.02,0.79,0.08,0.94,0.02
0.67,0.88,0.05,0.88,0.1,0.78,0.12,0.79,0.12,0.57,0.1,0.89,0.08,0.95,0.03,0.79,0.08,0.91,0.03
0.67,0.9,0.04,0.9,0.08,0.82,0.1,0.82,0.1,0.64,0.08,0.89,0.08,0.93,0.05,0.79,0.08,0.86,0.05
0.66,0.89,0.04,0.92,0.07,0.79,0.12,0.79,0.12,0.73,0.07,0.9,0.07,0.88,0.08,0.82,0.07,0.78,0.08
0.67,0.89,0.05,0.9,0.09,0.79,0.12,0.79,0.12,0.63,0.09,0.9,0.07,0.93,0.05,0.8,0.07,0.85,0.05
0.67,0.87,0.05,0.88,0.1,0.78,0.13,0.78,0.13,0.57,0.1,0.9,0.07,0.95,0.03,0.8,0.07,0.9,0.03
0.67,0.86,0.06,0.88,0.11,0.75,0.15,0.74,0.15,0.58,0.11,0.91,0.06,0.94,0.04,0.82,0.06,0.87,0.04
0.66,0.89,0.05,0.89,0.09,0.78,0.12,0.8,0.12,0.6,0.09,0.89,0.08,0.94,0.04,0.8,0.08,0.88,0.04
0.66,0.89,0.05,0.9,0.09,0.77,0.12,0.8,0.12,0.6,0.09,0.89,0.08,0.94,0.04,0.8,0.08,0.87,0.04
0.66,0.88,0.05,0.88,0.1,0.75,0.13,0.78,0.13,0.56,0.1,0.89,0.07,0.95,0.04,0.81,0.07,0.89,0.04
0.66,0.87,0.06,0.87,0.12,0.75,0.14,0.76,0.14,0.54,0.12,0.9,0.07,0.96,0.03,0.81,0.07,0.92,0.03
0.67,0.85,0.06,0.85,0.13,0.72,0.16,0.74,0.16,0.47,0.13,0.9,0.07,0.99,0.01,0.81,0.07,0.98,0.01
0.66,0.88,0.05,0.89,0.1,0.71,0.16,0.75,0.16,0.55,0.1,0.91,0.07,0.94,0.04,0.83,0.07,0.87,0.04
0.66,0.88,0.05,0.89,0.1,0.7,0.16,0.75,0.16,0.55,0.1,0.91,0.06,0.94,0.05,0.83,0.06,0.87,0.05
0.66,0.88,0.05,0.9,0.09,0.69,0.17,0.74,0.17,0.58,0.09,0.91,0.06,0.91,0.06,0.84,0.06,0.82,0.06
0.66,0.88,0.05,0.89,0.09,0.69,0.17,0.74,0.17,0.59,0.09,0.91,0.06,0.91,0.06,0.84,0.06,0.82,0.06
0.67,0.86,0.06,0.88,0.11,0.69,0.18,0.71,0.18,0.55,0.11,0.92,0.06,0.93,0.05,0.85,0.06,0.85,0.05
0.67,0.86,0.06,0.86,0.12,0.65,0.19,0.7,0.19,0.48,0.12,0.92,0.06,0.95,0.03,0.85,0.06,0.9,0.03
0.66,0.87,0.06,0.89,0.1,0.69,0.17,0.73,0.17,0.57,0.1,0.91,0.06,0.92,0.06,0.84,0.06,0.83,0.06
0.67,0.85,0.07,0.86,0.12,0.64,0.2,0.68,0.2,0.5,0.12,0.93,0.05,0.94,0.04,0.87,0.05,0.87,0.04
0.68,0.84,0.07,0.86,0.12,0.68,0.19,0.68,0.19,0.52,0.12,0.93,0.05,0.95,0.04,0.86,0.05,0.89,0.04
0.68,0.83,0.07,0.84,0.14,0.64,0.22,0.65,0.22,0.46,0.14,0.94,0.04,0.96,0.03,0.88,0.04,0.92,0.03
0.68,0.83,0.07,0.84,0.14,0.66,0.21,0.66,0.21,0.45,0.14,0.93,0.05,0.98,0.01,0.87,0.05,0.95,0.01
