ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.82,0.07,0.84,0.14,0.7,0.19,0.65,0.19,0.52,0.14,0.94,0.04,0.95,0.03,0.87,0.04,0.9,0.03
0.68,0.85,0.06,0.86,0.12,0.73,0.16,0.71,0.16,0.56,0.12,0.92,0.06,0.94,0.04,0.84,0.06,0.88,0.04
0.68,0.87,0.05,0.88,0.1,0.78,0.13,0.76,0.13,0.61,0.1,0.91,0.07,0.94,0.05,0.81,0.07,0.87,0.05
0.68,0.86,0.06,0.87,0.11,0.76,0.14,0.73,0.14,0.58,0.11,0.91,0.06,0.94,0.04,0.82,0.06,0.89,0.04
0.68,0.84,0.07,0.85,0.12,0.74,0.16,0.69,0.16,0.56,0.12,0.93,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.68,0.83,0.07,0.84,0.13,0.72,0.18,0.66,0.18,0.54,0.13,0.93,0.05,0.95,0.04,0.86,0.05,0.9,0.04
0.68,0.85,0.07,0.86,0.12,0.71,0.17,0.69,0.17,0.54,0.12,0.93,0.05,0.95,0.04,0.85,0.05,0.89,0.04
0.68,0.85,0.06,0.86,0.12,0.72,0.17,0.7,0.17,0.55,0.12,0.92,0.05,0.94,0.04,0.85,0.05,0.88,0.04
0.68,0.85,0.07,0.86,0.12,0.72,0.17,0.7,0.17,0.53,0.12,0.92,0.06,0.96,0.03,0.84,0.06,0.91,0.03
0.68,0.83,0.07,0.85,0.13,0.69,0.19,0.66,0.19,0.5,0.13,0.94,0.05,0.96,0.03,0.87,0.05,0.91,0.03
0.69,0.82,0.08,0.83,0.15,0.68,0.21,0.63,0.21,0.47,0.15,0.94,0.04,0.97,0.02,0.88,0.04,0.94,0.02
0.68,0.8,0.09,0.82,0.16,0.63,0.24,0.6,0.24,0.43,0.16,0.95,0.03,0.97,0.02,0.9,0.03,0.94,0.02
0.68,0.84,0.07,0.84,0.14,0.71,0.18,0.69,0.18,0.48,0.14,0.92,0.05,0.98,0.01,0.84,0.05,0.96,0.01
0.68,0.82,0.08,0.82,0.15,0.69,0.2,0.64,0.2,0.46,0.15,0.94,0.05,0.98,0.01,0.87,0.05,0.96,0.01
0.68,0.81,0.08,0.82,0.15,0.69,0.2,0.64,0.2,0.49,0.15,0.94,0.04,0.97,0.02,0.87,0.04,0.93,0.02
0.69,0.81,0.08,0.81,0.17,0.68,0.21,0.63,0.21,0.44,0.17,0.94,0.04,0.99,0.0,0.87,0.04,0.99,0.0
0.68,0.8,0.09,0.8,0.18,0.67,0.22,0.61,0.22,0.43,0.18,0.94,0.04,1.0,0.0,0.88,0.04,0.99,0.0
