ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.83,0.08,0.83,0.15,0.62,0.23,0.63,0.23,0.48,0.15,0.95,0.04,0.93,0.04,0.89,0.04,0.88,0.04
0.67,0.84,0.07,0.85,0.12,0.65,0.21,0.65,0.21,0.57,0.12,0.95,0.03,0.89,0.07,0.9,0.03,0.82,0.07
0.67,0.83,0.07,0.84,0.13,0.74,0.17,0.68,0.17,0.6,0.13,0.93,0.05,0.92,0.05,0.85,0.05,0.87,0.05
0.66,0.84,0.07,0.83,0.14,0.68,0.19,0.68,0.19,0.52,0.14,0.93,0.05,0.94,0.04,0.85,0.05,0.9,0.04
0.66,0.85,0.07,0.83,0.15,0.63,0.2,0.69,0.2,0.44,0.15,0.92,0.06,0.97,0.02,0.84,0.06,0.95,0.02
0.66,0.85,0.07,0.84,0.13,0.64,0.2,0.68,0.2,0.5,0.13,0.93,0.05,0.94,0.04,0.86,0.05,0.89,0.04
0.67,0.83,0.07,0.83,0.14,0.64,0.22,0.64,0.22,0.5,0.14,0.94,0.04,0.93,0.05,0.88,0.04,0.88,0.05
0.67,0.82,0.08,0.82,0.15,0.65,0.22,0.62,0.22,0.52,0.15,0.95,0.03,0.93,0.05,0.9,0.03,0.88,0.05
0.68,0.79,0.09,0.8,0.17,0.57,0.28,0.56,0.28,0.43,0.17,0.98,0.02,0.95,0.04,0.95,0.02,0.9,0.04
0.66,0.83,0.07,0.81,0.17,0.6,0.22,0.68,0.22,0.33,0.17,0.92,0.06,0.95,0.03,0.84,0.06,0.9,0.03
0.66,0.83,0.08,0.81,0.17,0.57,0.23,0.66,0.23,0.31,0.17,0.93,0.05,0.95,0.04,0.86,0.05,0.89,0.04
0.67,0.81,0.09,0.8,0.18,0.57,0.26,0.6,0.26,0.37,0.18,0.95,0.03,1.0,0.0,0.9,0.03,1.0,0.0
0.67,0.81,0.09,0.8,0.18,0.54,0.27,0.6,0.27,0.32,0.18,0.95,0.03,0.97,0.02,0.9,0.03,0.95,0.02
0.67,0.81,0.09,0.8,0.18,0.56,0.26,0.61,0.26,0.36,0.18,0.95,0.04,1.0,0.0,0.9,0.04,1.0,0.0
0.67,0.81,0.09,0.8,0.18,0.56,0.27,0.6,0.27,0.34,0.18,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01
0.66,0.84,0.07,0.84,0.14,0.64,0.21,0.67,0.21,0.47,0.14,0.93,0.05,0.95,0.03,0.86,0.05,0.92,0.03
0.67,0.84,0.07,0.85,0.12,0.72,0.18,0.68,0.18,0.58,0.12,0.94,0.05,0.93,0.05,0.86,0.05,0.87,0.05
0.67,0.86,0.06,0.86,0.12,0.72,0.16,0.74,0.16,0.54,0.12,0.91,0.06,0.95,0.03,0.83,0.06,0.91,0.03
0.67,0.85,0.07,0.85,0.13,0.68,0.18,0.7,0.18,0.51,0.13,0.93,0.05,0.95,0.03,0.85,0.05,0.91,0.03
0.67,0.83,0.07,0.83,0.14,0.64,0.22,0.64,0.22,0.49,0.14,0.95,0.04,0.94,0.04,0.89,0.04,0.89,0.04
0.67,0.81,0.08,0.81,0.16,0.63,0.24,0.61,0.24,0.46,0.16,0.96,0.03,0.95,0.03,0.9,0.03,0.92,0.03
0.68,0.83,0.08,0.82,0.16,0.65,0.21,0.65,0.21,0.43,0.16,0.94,0.04,0.99,0.01,0.87,0.04,0.98,0.01
0.67,0.83,0.07,0.83,0.14,0.65,0.21,0.66,0.21,0.48,0.14,0.94,0.04,0.95,0.03,0.87,0.04,0.91,0.03
0.67,0.83,0.08,0.81,0.17,0.6,0.23,0.65,0.23,0.37,0.17,0.93,0.05,0.98,0.01,0.87,0.05,0.97,0.01
0.67,0.82,0.08,0.82,0.17,0.58,0.24,0.64,0.24,0.35,0.17,0.94,0.04,0.98,0.01,0.88,0.04,0.96,0.01
0.67,0.84,0.07,0.83,0.16,0.62,0.21,0.68,0.21,0.37,0.16,0.93,0.05,0.97,0.02,0.85,0.05,0.94,0.02
0.67,0.86,0.06,0.85,0.14,0.64,0.19,0.71,0.19,0.41,0.14,0.92,0.06,1.0,0.0,0.84,0.06,0.99,0.0
0.67,0.85,0.07,0.84,0.14,0.64,0.2,0.69,0.2,0.42,0.14,0.93,0.05,1.0,0.0,0.85,0.05,0.99,0.0
0.67,0.87,0.05,0.88,0.1,0.74,0.15,0.75,0.15,0.58,0.1,0.91,0.06,0.93,0.04,0.83,0.06,0.88,0.04
0.67,0.87,0.06,0.87,0.11,0.75,0.14,0.75,0.14,0.57,0.11,0.91,0.06,0.95,0.04,0.82,0.06,0.9,0.04
0.69,0.84,0.07,0.84,0.14,0.78,0.14,0.72,0.14,0.53,0.14,0.92,0.06,0.98,0.01,0.82,0.06,0.97,0.01
0.68,0.82,0.08,0.83,0.15,0.67,0.21,0.64,0.21,0.49,0.15,0.95,0.04,0.96,0.03,0.88,0.04,0.92,0.03
0.67,0.85,0.07,0.84,0.14,0.63,0.2,0.69,0.2,0.4,0.14,0.93,0.05,0.99,0.0,0.86,0.05,0.99,0.0
0.68,0.83,0.08,0.82,0.16,0.6,0.23,0.64,0.23,0.36,0.16,0.94,0.04,0.98,0.02,0.88,0.04,0.95,0.02
0.68,0.81,0.08,0.81,0.17,0.6,0.24,0.62,0.24,0.38,0.17,0.95,0.04,0.99,0.01,0.89,0.04,0.98,0.01
0.68,0.82,0.08,0.82,0.16,0.62,0.23,0.62,0.23,0.42,0.16,0.95,0.04,0.99,0.01,0.89,0.04,0.98,0.01
0.68,0.82,0.08,0.82,0.16,0.68,0.2,0.65,0.2,0.44,0.16,0.94,0.04,1.0,0.0,0.87,0.04,0.99,0.0
0.67,0.84,0.07,0.83,0.15,0.57,0.24,0.65,0.24,0.36,0.15,0.94,0.04,0.99,0.01,0.88,0.04,0.98,0.01
