ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.67,0.84,0.07,0.84,0.15,0.54,0.24,0.66,0.24,0.33,0.15,0.94,0.04,0.98,0.01,0.88,0.04,0.96,0.01
0.67,0.85,0.07,0.84,0.15,0.6,0.22,0.68,0.22,0.36,0.15,0.93,0.05,0.98,0.02,0.86,0.05,0.95,0.02
0.68,0.84,0.07,0.84,0.15,0.62,0.22,0.66,0.22,0.38,0.15,0.94,0.04,0.99,0.01,0.87,0.04,0.97,0.01
0.68,0.87,0.05,0.88,0.1,0.76,0.14,0.75,0.14,0.59,0.1,0.92,0.06,0.94,0.04,0.83,0.06,0.88,0.04
0.68,0.87,0.06,0.87,0.11,0.78,0.13,0.75,0.13,0.58,0.11,0.92,0.06,0.95,0.03,0.82,0.06,0.9,0.03
0.69,0.84,0.06,0.86,0.12,0.77,0.15,0.69,0.15,0.59,0.12,0.94,0.05,0.94,0.04,0.85,0.05,0.89,0.04
0.69,0.82,0.08,0.82,0.15,0.71,0.19,0.65,0.19,0.48,0.15,0.95,0.04,0.99,0.01,0.87,0.04,0.97,0.01
0.69,0.85,0.07,0.85,0.13,0.68,0.19,0.69,0.19,0.43,0.13,0.93,0.05,1.0,0.0,0.85,0.05,1.0,0.0
0.69,0.83,0.07,0.83,0.15,0.63,0.22,0.65,0.22,0.39,0.15,0.94,0.04,0.99,0.01,0.88,0.04,0.97,0.01
0.69,0.82,0.08,0.83,0.15,0.63,0.23,0.63,0.23,0.43,0.15,0.95,0.03,0.98,0.01,0.9,0.03,0.96,0.01
0.69,0.82,0.08,0.83,0.15,0.64,0.22,0.62,0.22,0.44,0.15,0.95,0.03,0.98,0.01,0.9,0.03,0.97,0.01
0.69,0.82,0.08,0.82,0.15,0.71,0.19,0.66,0.19,0.48,0.15,0.94,0.04,0.99,0.01,0.86,0.04,0.97,0.01
0.68,0.84,0.07,0.84,0.15,0.59,0.23,0.65,0.23,0.35,0.15,0.94,0.04,0.97,0.02,0.88,0.04,0.93,0.02
