ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.69,0.94,0.02,0.97,0.02,0.87,0.08,0.82,0.08,0.92,0.02,0.94,0.05,0.79,0.15,0.85,0.05,0.64,0.15
0.69,0.92,0.03,0.99,0.01,0.85,0.1,0.78,0.1,0.97,0.01,0.94,0.04,0.8,0.15,0.87,0.04,0.66,0.15
0.69,0.94,0.02,0.97,0.02,0.88,0.08,0.83,0.08,0.91,0.02,0.93,0.05,0.8,0.15,0.84,0.05,0.64,0.15
0.69,0.96,0.02,0.95,0.04,0.9,0.06,0.86,0.06,0.83,0.04,0.93,0.05,0.78,0.16,0.84,0.05,0.61,0.16
0.69,0.96,0.01,0.94,0.05,0.91,0.05,0.88,0.05,0.82,0.05,0.93,0.05,0.77,0.17,0.83,0.05,0.61,0.17
0.69,0.96,0.01,0.93,0.05,0.9,0.06,0.86,0.06,0.81,0.05,0.94,0.05,0.77,0.17,0.85,0.05,0.61,0.17
0.69,0.96,0.02,0.94,0.05,0.9,0.06,0.86,0.06,0.82,0.05,0.93,0.05,0.77,0.17,0.84,0.05,0.61,0.17
0.69,0.94,0.02,0.96,0.03,0.87,0.08,0.82,0.08,0.88,0.03,0.94,0.04,0.78,0.16,0.86,0.04,0.63,0.16
0.69,0.93,0.03,0.99,0.0,0.88,0.08,0.83,0.08,0.98,0.0,0.93,0.05,0.82,0.13,0.83,0.05,0.67,0.13
0.69,0.92,0.03,1.0,0.0,0.84,0.1,0.8,0.1,1.0,0.0,0.93,0.05,0.81,0.14,0.85,0.05,0.66,0.14
0.7,0.89,0.04,0.96,0.03,0.79,0.13,0.74,0.13,0.85,0.03,0.94,0.04,0.85,0.11,0.87,0.04,0.7,0.11
0.7,0.9,0.04,0.96,0.04,0.83,0.11,0.79,0.11,0.83,0.04,0.93,0.05,0.87,0.1,0.83,0.05,0.73,0.1
0.7,0.91,0.04,0.98,0.02,0.82,0.11,0.77,0.11,0.92,0.02,0.94,0.04,0.83,0.12,0.86,0.04,0.68,0.12
0.7,0.9,0.04,0.95,0.04,0.81,0.12,0.77,0.12,0.81,0.04,0.93,0.05,0.87,0.1,0.84,0.05,0.74,0.1
0.7,0.91,0.04,0.98,0.01,0.82,0.11,0.77,0.11,0.94,0.01,0.94,0.04,0.82,0.13,0.86,0.04,0.68,0.13
0.7,0.91,0.04,0.97,0.02,0.83,0.11,0.78,0.11,0.91,0.02,0.94,0.05,0.84,0.12,0.85,0.05,0.7,0.12
0.69,0.92,0.03,0.99,0.01,0.84,0.1,0.79,0.1,0.97,0.01,0.93,0.05,0.82,0.13,0.85,0.05,0.67,0.13
0.7,0.91,0.04,0.98,0.01,0.83,0.11,0.78,0.11,0.93,0.01,0.93,0.05,0.83,0.12,0.85,0.05,0.68,0.12
0.7,0.92,0.03,1.0,0.0,0.84,0.1,0.79,0.1,0.99,0.0,0.94,0.05,0.81,0.14,0.86,0.05,0.65,0.14
