ACC,SP_ratio,SP_diff,TPR_ratio,TPR_diff,TNR_ratio,TNR_diff,FPR_ratio,FPR_diff,FNR_ratio,FNR_diff,PPV_ratio,PPV_diff,NPV_ratio,NPV_diff,FDR_ratio,FDR_diff,FOR_ratio,FOR_diff
0.68,0.82,0.08,0.81,0.16,0.68,0.2,0.64,0.2,0.46,0.16,0.93,0.05,0.98,0.02,0.85,0.05,0.96,0.02
0.68,0.84,0.07,0.83,0.15,0.72,0.17,0.71,0.17,0.47,0.15,0.92,0.06,0.99,0.01,0.81,0.06,0.98,0.01
0.68,0.84,0.07,0.83,0.15,0.68,0.19,0.68,0.19,0.44,0.15,0.92,0.06,1.0,0.0,0.83,0.06,0.99,0.0
0.68,0.85,0.06,0.85,0.13,0.75,0.15,0.71,0.15,0.57,0.13,0.92,0.06,0.93,0.04,0.82,0.06,0.89,0.04
0.68,0.84,0.07,0.84,0.13,0.75,0.16,0.7,0.16,0.57,0.13,0.92,0.06,0.93,0.04,0.83,0.06,0.89,0.04
0.68,0.85,0.06,0.86,0.11,0.75,0.15,0.71,0.15,0.61,0.11,0.92,0.06,0.91,0.06,0.83,0.06,0.86,0.06
0.67,0.87,0.05,0.9,0.08,0.77,0.15,0.71,0.15,0.75,0.08,0.94,0.05,0.84,0.1,0.85,0.05,0.77,0.1
0.67,0.85,0.06,0.88,0.09,0.75,0.16,0.68,0.16,0.71,0.09,0.94,0.04,0.85,0.1,0.87,0.04,0.78,0.1
0.67,0.83,0.07,0.86,0.11,0.73,0.18,0.65,0.18,0.65,0.11,0.95,0.04,0.87,0.08,0.88,0.04,0.81,0.08
0.67,0.84,0.06,0.87,0.11,0.74,0.17,0.67,0.17,0.67,0.11,0.94,0.04,0.87,0.08,0.87,0.04,0.81,0.08
0.68,0.86,0.06,0.87,0.11,0.79,0.13,0.75,0.13,0.62,0.11,0.91,0.06,0.92,0.05,0.8,0.06,0.87,0.05
0.68,0.84,0.07,0.84,0.13,0.76,0.15,0.71,0.15,0.58,0.13,0.92,0.06,0.93,0.04,0.82,0.06,0.89,0.04
0.68,0.83,0.07,0.84,0.13,0.73,0.18,0.67,0.18,0.59,0.13,0.94,0.05,0.91,0.06,0.85,0.05,0.86,0.06
0.67,0.84,0.07,0.84,0.13,0.73,0.17,0.68,0.17,0.57,0.13,0.93,0.05,0.92,0.05,0.84,0.05,0.88,0.05
0.67,0.85,0.06,0.87,0.1,0.75,0.16,0.69,0.16,0.68,0.1,0.94,0.04,0.87,0.08,0.86,0.04,0.81,0.08
0.67,0.85,0.06,0.89,0.08,0.77,0.15,0.69,0.15,0.75,0.08,0.95,0.04,0.84,0.1,0.87,0.04,0.78,0.1
0.67,0.85,0.06,0.88,0.09,0.79,0.14,0.7,0.14,0.74,0.09,0.94,0.05,0.85,0.09,0.85,0.05,0.79,0.09
0.67,0.85,0.06,0.87,0.1,0.81,0.13,0.72,0.13,0.72,0.1,0.93,0.05,0.87,0.08,0.83,0.05,0.81,0.08
0.67,0.86,0.05,0.9,0.08,0.8,0.13,0.71,0.13,0.76,0.08,0.94,0.05,0.85,0.1,0.85,0.05,0.78,0.1
0.68,0.87,0.05,0.9,0.08,0.81,0.12,0.74,0.12,0.75,0.08,0.93,0.05,0.86,0.09,0.83,0.05,0.8,0.09
